Year,Mileage_km,Engine_CC,Horsepower,Num_Owners,Doors,Seats,Service_History,Accidents_Reported,Insurance_Valid,Brand,Fuel_Type,Transmission,Body_Type,Condition,Price_USD
2006,246352.0,1200,119,4,4,5,1,0,1,Ford,Diesel,Manual,Sedan,Fair,2243.7
2022,40836.0,1500,131,2,5,5,0,1,0,Volkswagen,Petrol,Automatic,Van,Fair,6041.94
2008,203899.0,1600,122,2,4,5,1,1,1,Toyota,Hybrid,Automatic,Coupe,Fair,2897.02
2007,219507.0,1500,129,4,3,5,1,1,1,Ford,Diesel,Automatic,Sedan,Like New,5595.5
2006,200916.0,1800,186,3,5,7,1,2,1,Mercedes,Petrol,Automatic,Truck,Like New,6740.29
2008,192489.0,1600,141,1,4,7,1,0,1,Mercedes,Diesel,Manual,Truck,Fair,4186.09
2022,41600.0,1500,127,4,4,2,0,3,0,Volkswagen,Petrol,Automatic,Hatchback,Poor,1508.92
2015,137091.0,1800,129,4,4,5,1,0,1,Hyundai,Hybrid,Automatic,Hatchback,Fair,3538.48
2013,135743.0,1600,144,5,4,4,0,2,1,Ford,Diesel,Automatic,SUV,Good,4629.74
2012,155388.0,1500,138,1,4,5,1,0,0,BMW,Petrol,Manual,Truck,Good,4832.24
2012,131985.0,1500,129,5,4,7,1,0,1,BMW,Electric,Automatic,Coupe,Like New,13023.77
2009,213890.0,1800,151,2,4,5,1,1,0,Hyundai,Petrol,Automatic,Hatchback,Good,2361.37
2017,112706.0,1600,175,2,3,5,0,1,1,Audi,Diesel,Manual,Hatchback,New,15969.55
2011,177782.0,1500,137,1,3,8,0,0,0,Volkswagen,Petrol,Manual,Coupe,Poor,500.0
2009,198102.0,1000,101,1,4,6,1,1,0,Kia,Diesel,Automatic,Truck,New,3408.2
2017,119288.0,1500,126,1,4,5,0,0,1,Audi,Diesel,Manual,SUV,Like New,11963.17
2020,47925.0,1000,81,2,4,5,1,0,1,Audi,Electric,Manual,Coupe,Fair,8315.51
2018,70303.0,1600,142,1,2,6,1,1,0,Hyundai,Diesel,Automatic,SUV,Fair,2080.76
2009,207923.0,1500,123,1,4,2,0,0,1,Audi,Diesel,Manual,SUV,Like New,5325.67
2023,38915.0,1600,132,5,4,4,0,0,0,Volkswagen,Petrol,Manual,Van,New,14264.67
2008,186098.0,1500,131,3,4,7,1,3,0,Nissan,Diesel,Automatic,Hatchback,Like New,1218.49
2015,112030.0,1800,142,2,2,4,1,0,0,Ford,Diesel,Manual,Truck,Fair,4545.03
2006,253336.0,2000,169,3,4,5,1,0,1,Hyundai,Electric,Automatic,SUV,Fair,4539.18
2017,102175.0,1600,134,2,4,5,0,0,1,BMW,Diesel,Automatic,Coupe,Fair,6825.29
2020,71807.0,1200,114,1,5,6,0,1,1,Ford,Diesel,Manual,Truck,Good,5431.49
2013,126614.0,1000,74,2,2,7,1,2,0,Nissan,Petrol,Automatic,Sedan,Good,6344.62
2020,69850.0,1500,95,2,3,8,1,1,1,Mercedes,Diesel,Automatic,Sedan,Good,12507.47
2011,146707.0,1600,128,1,5,4,1,1,1,Volkswagen,Hybrid,Automatic,Van,Good,8136.66
2020,30303.0,1000,89,1,4,5,1,0,1,Kia,Diesel,Manual,Coupe,Fair,4896.53
2017,106902.0,1500,139,1,4,5,0,0,0,Nissan,Electric,Automatic,Sedan,Poor,1080.4
2009,213517.0,2500,197,2,4,7,1,0,1,Kia,Diesel,Automatic,Truck,Fair,5577.55
2019,68193.0,1200,108,1,4,5,1,0,1,Nissan,Electric,Automatic,Truck,Fair,8093.12
2011,159802.0,3000,267,3,4,4,0,0,0,Honda,Electric,Manual,Hatchback,Good,9370.04
2022,61663.0,2500,219,1,4,5,1,3,0,Kia,Diesel,Automatic,Truck,Like New,12395.63
2006,225078.0,2500,196,2,4,5,0,0,1,Toyota,Diesel,Manual,SUV,Good,2857.65
2012,155013.0,2500,198,4,4,5,1,0,1,Hyundai,Petrol,Manual,Van,Fair,1047.89
2014,157409.0,1200,106,4,4,5,1,0,0,Nissan,Electric,Manual,Hatchback,New,7501.54
2014,126696.0,1500,149,3,4,4,0,1,0,Kia,Petrol,Manual,SUV,Good,3265.51
2015,110190.0,1200,100,1,4,6,0,0,0,Nissan,Petrol,Automatic,Truck,Good,2641.85
2012,168233.0,1200,97,3,4,5,1,3,1,Honda,Diesel,Manual,Hatchback,New,2212.98
2020,49322.0,1500,104,2,5,5,1,3,0,Volkswagen,Petrol,Manual,Coupe,Like New,7344.07
2020,57831.0,2500,202,3,5,5,1,0,1,Volkswagen,Diesel,Manual,Coupe,Fair,7708.5
2021,28213.0,1500,114,4,4,6,1,0,1,Hyundai,Petrol,Automatic,Coupe,Poor,2525.97
2010,182781.0,1500,125,1,4,5,0,0,1,Kia,Petrol,Automatic,Van,Good,2743.69
2022,37021.0,2000,143,2,4,7,1,0,1,Mercedes,Diesel,Automatic,Hatchback,Like New,23686.21
2021,62520.0,1200,95,1,4,5,1,0,1,Mercedes,Petrol,Manual,Truck,Like New,15915.82
2016,120859.0,1600,118,1,4,7,1,1,1,Volkswagen,Diesel,Manual,Truck,Good,7484.99
2019,80273.0,1500,139,2,4,6,0,0,1,Honda,Petrol,Automatic,Van,Poor,786.11
2011,173914.0,2500,195,2,4,5,1,3,0,BMW,Hybrid,Manual,Van,Good,4905.32
2018,82901.0,1800,141,2,4,4,0,2,1,Kia,Electric,Automatic,Hatchback,New,10495.01
2008,213143.0,1800,154,3,3,7,0,0,0,Volkswagen,Petrol,Automatic,Hatchback,Like New,1685.37
2021,31315.0,1200,93,2,2,5,1,0,1,BMW,Hybrid,Automatic,Sedan,Fair,8097.65
2015,84766.0,3000,285,5,4,6,0,0,1,Nissan,Electric,Manual,Sedan,Fair,6902.5
2010,197429.0,1500,138,3,4,7,1,0,1,Hyundai,Petrol,Manual,Van,New,6412.77
2014,142112.0,2000,166,5,4,5,1,1,1,Nissan,Petrol,Automatic,Van,Good,3090.41
2019,70095.0,3500,297,3,2,7,1,0,1,Ford,Electric,Automatic,Hatchback,Fair,9207.72
2010,196118.0,1800,114,2,4,5,0,0,1,Kia,Diesel,Manual,Coupe,Like New,3101.86
2020,49028.0,1800,168,2,4,5,1,0,0,Honda,Petrol,Automatic,Truck,Fair,6690.5
2016,97418.0,1200,107,3,5,7,0,0,1,Toyota,Hybrid,Automatic,Coupe,Good,6030.11
2023,11338.0,1600,132,2,4,5,0,1,1,Nissan,Hybrid,Manual,SUV,Good,9549.66
2020,68514.0,2500,216,2,2,5,1,0,0,Mercedes,Petrol,Manual,SUV,Good,16463.46
2018,60256.0,1200,110,3,4,5,1,0,1,Nissan,Petrol,Manual,SUV,Poor,500.0
2010,168496.0,3000,243,4,4,5,1,0,1,BMW,Petrol,Automatic,Coupe,Like New,10946.43
2013,148346.0,2000,172,1,4,4,0,2,1,Mercedes,Petrol,Automatic,Van,Like New,9153.46
2005,221938.0,1600,149,2,4,5,1,1,1,Audi,Diesel,Automatic,Van,Like New,4316.62
2012,146095.0,1800,156,2,5,2,1,1,0,Toyota,Petrol,Automatic,Sedan,Fair,2120.49
2011,134826.0,1500,121,1,4,4,0,0,1,Volkswagen,Petrol,Manual,SUV,Like New,6570.02
2018,93087.0,1500,129,5,5,5,1,0,0,Ford,Petrol,Manual,Hatchback,Good,2439.2
2012,145682.0,1500,145,3,4,2,1,0,0,Kia,Hybrid,Automatic,Truck,Fair,3216.54
2015,103511.0,1600,145,1,4,5,1,0,1,Ford,Electric,Manual,Van,Like New,9835.03
2013,124575.0,3000,232,1,4,5,1,2,1,Mercedes,Diesel,Automatic,Sedan,Like New,15380.69
2023,17727.0,1600,142,3,4,7,1,0,1,Kia,Diesel,Automatic,SUV,Good,6572.51
2011,144298.0,1800,156,1,4,5,0,2,1,Hyundai,Petrol,Manual,Van,Good,2340.14
2010,209136.0,1500,142,2,4,6,0,0,1,Honda,Diesel,Automatic,Truck,Good,2775.41
2022,229.0,2000,167,1,4,5,1,1,0,Ford,Diesel,Automatic,Truck,Good,13597.35
2009,185241.0,1800,144,4,3,4,0,0,1,Audi,Hybrid,Automatic,Sedan,Like New,8706.18
2023,25604.0,1600,112,3,4,4,0,0,1,Hyundai,Diesel,Automatic,Coupe,Like New,12955.78
2015,108369.0,3000,239,1,4,5,1,0,1,Honda,Diesel,Automatic,Truck,Good,9135.31
2009,195182.0,2500,226,4,4,4,1,1,1,Mercedes,Petrol,Automatic,Van,Fair,1884.29
2013,132006.0,2000,169,4,4,5,0,0,1,Nissan,Diesel,Automatic,Sedan,Good,5693.74
2012,178951.0,3000,248,2,4,5,1,0,1,Audi,Petrol,Manual,SUV,Fair,7306.45
2015,103217.0,1800,169,1,4,5,1,0,1,BMW,Hybrid,Automatic,Sedan,Like New,17814.84
2010,144732.0,2500,224,3,4,5,1,0,0,Honda,Petrol,Manual,Coupe,Like New,5732.41
2019,52523.0,1600,122,1,4,5,1,0,1,Honda,Petrol,Automatic,SUV,New,8950.62
2010,185797.0,1200,118,2,4,5,1,0,1,Nissan,Hybrid,Automatic,Coupe,Like New,4030.81
2015,118231.0,4000,308,1,4,5,1,0,1,BMW,Hybrid,Automatic,Truck,Fair,10266.84
2019,83282.0,1500,131,2,4,5,1,0,0,Kia,Diesel,Automatic,Van,New,10180.7
2016,115526.0,1500,130,1,5,5,0,0,1,Mercedes,Diesel,Automatic,Sedan,New,19559.27
2013,134456.0,1500,142,2,4,7,1,0,1,Kia,Petrol,Automatic,Hatchback,Good,4180.53
2014,124664.0,1500,130,1,4,5,1,0,0,BMW,Diesel,Automatic,Van,Good,7166.08
2019,66220.0,1500,121,2,4,5,1,0,0,Toyota,Diesel,Automatic,Coupe,Fair,4560.68
2021,76265.0,1800,147,3,4,7,0,3,0,BMW,Electric,Manual,Sedan,Good,14452.41
2020,70362.0,4000,373,1,5,5,1,1,1,Mercedes,Diesel,Automatic,Hatchback,Good,21221.01
2012,184375.0,1200,101,3,4,6,1,0,1,Hyundai,Diesel,Automatic,Hatchback,Poor,500.0
2021,60612.0,2000,175,1,4,5,0,2,1,BMW,Petrol,Automatic,Van,Fair,8082.58
2015,119046.0,1200,69,2,4,5,1,2,0,Kia,Diesel,Automatic,Sedan,Good,3837.0
2015,104710.0,1000,70,2,2,5,1,0,0,BMW,Petrol,Manual,Van,Good,5030.2
2010,183023.0,1800,157,2,4,5,1,0,0,BMW,Hybrid,Automatic,SUV,New,9940.17
2006,227087.0,2500,184,1,4,7,1,0,1,Hyundai,Diesel,Manual,Hatchback,Good,5656.55
2005,238595.0,1500,133,1,5,5,1,0,1,Toyota,Diesel,Manual,Sedan,Good,583.73
2010,176864.0,1500,114,1,4,2,1,1,1,Audi,Diesel,Automatic,Sedan,Poor,896.39
2009,161213.0,1500,109,4,4,5,1,0,1,Hyundai,Diesel,Manual,SUV,Good,4538.94
2013,162913.0,3000,239,2,5,6,1,2,0,BMW,Electric,Automatic,Van,Good,9555.36
2009,191243.0,1500,147,5,4,7,0,0,0,BMW,Diesel,Manual,Sedan,Poor,1565.71
2022,14786.0,1600,138,4,4,5,0,1,1,Audi,Diesel,Automatic,Coupe,Like New,19147.2
2023,31226.0,2500,194,4,3,5,1,0,0,Audi,Diesel,Automatic,Coupe,Good,15265.8
2019,59162.0,1800,161,2,5,5,1,0,1,Hyundai,Diesel,Automatic,SUV,Good,5888.97
2019,80432.0,3000,262,1,4,7,1,0,1,Mercedes,Diesel,Manual,Truck,Like New,23612.88
2013,157225.0,3000,244,4,4,5,0,1,1,Toyota,Petrol,Manual,Sedan,Fair,4214.6
2018,99295.0,1600,147,1,4,5,1,1,0,Audi,Petrol,Manual,Coupe,Good,8554.07
2009,189586.0,1800,165,2,4,5,0,0,0,Hyundai,Petrol,Manual,Coupe,Poor,3441.05
2021,41793.0,1500,137,4,5,7,1,0,1,Audi,Petrol,Automatic,Sedan,Fair,8893.27
2019,62617.0,4000,323,2,4,5,1,0,0,Honda,Diesel,Automatic,Van,Fair,7077.99
2021,37162.0,1500,107,1,4,5,1,1,1,Volkswagen,Electric,Automatic,Van,New,18127.9
2013,143742.0,2000,141,1,4,4,1,0,0,Kia,Petrol,Automatic,Sedan,New,6426.54
2017,92860.0,1500,115,5,4,4,1,0,0,Toyota,Petrol,Manual,Van,Good,4942.64
2017,83620.0,1500,119,5,4,8,1,1,1,Hyundai,Petrol,Automatic,Hatchback,Good,2645.97
2009,174843.0,1200,95,3,4,6,1,0,1,Volkswagen,Diesel,Automatic,SUV,New,4901.48
2018,82369.0,1800,149,4,4,6,1,0,0,Nissan,Diesel,Automatic,Hatchback,New,9656.23
2011,161487.0,1500,150,1,3,5,1,1,1,Nissan,Electric,Manual,SUV,Good,4377.8
2009,174879.0,1200,94,1,5,5,0,3,0,Toyota,Diesel,Automatic,Hatchback,Fair,959.38
2016,120459.0,1500,124,1,4,4,1,0,0,Nissan,Petrol,Automatic,Van,Fair,500.0
2007,242581.0,1500,97,1,4,5,1,1,1,Ford,Diesel,Automatic,SUV,Good,1923.43
2013,158439.0,1800,183,1,4,6,1,0,1,Toyota,Electric,Automatic,Sedan,Good,9925.2
2014,121197.0,1600,113,1,4,4,1,0,0,BMW,Diesel,Manual,Van,Fair,5456.02
2005,239247.0,1200,89,2,2,5,0,0,0,BMW,Diesel,Automatic,SUV,Good,2859.96
2018,107106.0,1800,160,1,4,4,0,1,1,Hyundai,Petrol,Manual,Coupe,Fair,3754.7
2005,222395.0,2000,170,1,4,5,1,2,0,Hyundai,Electric,Automatic,Truck,Poor,1606.97
2014,143739.0,1800,174,4,5,6,1,0,1,Honda,Petrol,Automatic,Coupe,Like New,7493.85
2015,98279.0,3500,302,1,5,5,0,1,0,Kia,Electric,Automatic,SUV,Good,5628.15
2006,253261.0,1200,98,1,4,5,0,0,0,Kia,Petrol,Manual,SUV,Good,1062.05
2006,221545.0,2500,223,1,4,6,1,2,1,Hyundai,Petrol,Automatic,SUV,Good,1418.89
2015,153436.0,1800,167,3,4,6,0,0,1,Audi,Petrol,Manual,Truck,New,13263.92
2012,181921.0,1800,140,2,2,7,1,1,0,BMW,Hybrid,Automatic,Truck,Fair,4341.15
2007,214404.0,1800,164,2,4,5,1,0,1,Volkswagen,Petrol,Automatic,Hatchback,Good,4808.46
2013,133209.0,1500,121,1,4,5,1,3,1,Honda,Diesel,Automatic,SUV,Fair,500.0
2020,62922.0,1500,123,2,4,5,1,0,1,Nissan,Diesel,Manual,Hatchback,New,14075.43
2020,57298.0,1800,152,1,4,5,1,0,0,BMW,Diesel,Automatic,Coupe,Good,16125.22
2014,125976.0,1000,77,1,5,4,1,1,1,Kia,Diesel,Automatic,Truck,Like New,1907.4
2010,155128.0,1800,143,2,4,7,1,2,1,Kia,Diesel,Automatic,Sedan,Good,3491.9
2015,112282.0,2000,181,4,4,5,0,3,1,BMW,Hybrid,Automatic,Truck,Fair,4580.15
2012,139343.0,1600,110,1,5,7,0,0,1,Audi,Diesel,Automatic,Hatchback,Good,5840.92
2005,248275.0,1500,109,3,4,5,0,0,0,Honda,Diesel,Automatic,Sedan,Like New,2612.99
2010,194866.0,1500,135,1,5,7,1,2,1,Hyundai,Petrol,Manual,Van,Good,3803.71
2012,167110.0,1200,98,1,4,7,1,0,0,Ford,Petrol,Manual,Sedan,Like New,4084.39
2018,89136.0,1200,114,1,4,4,1,1,0,Honda,Petrol,Automatic,Sedan,Good,3910.21
2007,203206.0,1500,130,4,4,5,1,0,1,Toyota,Diesel,Automatic,Truck,Good,3400.54
2006,231081.0,1000,63,1,4,5,1,1,1,Nissan,Petrol,Automatic,SUV,Poor,500.0
2005,251891.0,1500,125,2,5,8,1,0,1,Volkswagen,Diesel,Manual,Sedan,Good,740.6
2015,111206.0,1500,133,1,4,6,1,0,1,Honda,Electric,Manual,Coupe,Good,8216.16
2010,181785.0,4000,336,2,5,2,0,1,1,BMW,Petrol,Automatic,Coupe,Fair,4590.93
2012,153818.0,4000,326,2,4,7,1,0,1,Ford,Diesel,Automatic,Sedan,Like New,7388.75
2011,192936.0,1500,120,1,2,5,0,1,1,Volkswagen,Hybrid,Manual,Coupe,Fair,2373.87
2010,192773.0,1500,116,3,3,5,1,0,0,Kia,Diesel,Automatic,Coupe,Like New,1411.1
2022,45137.0,1600,113,3,4,5,1,1,1,BMW,Petrol,Manual,Coupe,Fair,4964.79
2016,82250.0,1200,78,1,4,7,0,1,0,Hyundai,Diesel,Automatic,Hatchback,Fair,2444.15
2012,158593.0,1800,155,2,4,7,0,1,1,Mercedes,Electric,Automatic,Hatchback,Good,9885.22
2023,21675.0,1600,120,1,4,5,0,2,1,Honda,Petrol,Manual,Van,New,11884.05
2009,189545.0,1500,133,3,4,5,1,0,1,Kia,Electric,Automatic,Coupe,Good,3402.83
2023,549.0,2500,199,2,3,5,1,1,1,Audi,Petrol,Automatic,SUV,Good,18502.46
2013,127683.0,2500,188,1,2,5,1,2,0,Volkswagen,Hybrid,Automatic,Coupe,Good,6642.5
2016,106980.0,4000,327,3,4,5,1,0,1,Kia,Petrol,Automatic,Hatchback,Good,8921.11
2019,88715.0,1500,156,1,4,5,0,1,1,Hyundai,Diesel,Manual,Sedan,Good,4370.83
2017,87142.0,2500,206,1,5,5,1,0,1,Honda,Hybrid,Automatic,Coupe,Good,9667.63
2017,90001.0,1800,159,3,4,6,1,0,0,Hyundai,Petrol,Automatic,Truck,Good,4915.89
2009,218716.0,1800,152,1,5,4,0,0,1,Toyota,Diesel,Manual,Hatchback,New,3631.99
2006,223548.0,2500,187,1,4,5,0,1,1,Hyundai,Diesel,Automatic,Hatchback,Like New,3585.1
2023,22068.0,3000,271,1,4,5,1,0,1,Kia,Petrol,Manual,Hatchback,Good,10516.31
2012,154271.0,2000,162,3,4,5,1,0,0,BMW,Diesel,Manual,Sedan,New,11819.14
2018,63817.0,1500,105,1,4,5,1,0,0,Nissan,Diesel,Automatic,Truck,New,9707.56
2010,188577.0,1600,125,1,4,5,0,0,1,Kia,Hybrid,Manual,Truck,Good,3463.75
2011,158207.0,1800,146,1,4,5,1,0,1,Audi,Petrol,Manual,Truck,Good,7619.51
2018,83549.0,2500,219,1,2,5,1,0,1,Toyota,Electric,Automatic,Hatchback,New,18480.96
2010,186666.0,2000,156,3,4,5,1,2,1,BMW,Diesel,Automatic,Coupe,Like New,4904.42
2020,89138.0,1600,172,2,4,5,1,0,0,Nissan,Diesel,Automatic,Coupe,Good,9295.88
2008,184233.0,1600,119,3,2,5,0,0,1,BMW,Diesel,Automatic,Van,Like New,7345.17
2011,180975.0,1200,109,2,4,5,1,0,1,BMW,Diesel,Manual,Truck,Fair,4644.47
2020,73031.0,3000,220,1,3,2,1,3,1,Toyota,Hybrid,Automatic,Hatchback,Like New,14339.83
2008,194427.0,1200,98,2,4,5,1,0,1,Kia,Petrol,Manual,Coupe,Poor,500.0
2011,176993.0,1800,155,3,5,5,1,0,1,Volkswagen,Petrol,Automatic,SUV,Good,4957.07
2006,252652.0,2500,191,2,4,5,0,1,1,Kia,Hybrid,Manual,Coupe,Like New,3269.74
2012,144525.0,1600,155,4,3,5,1,0,1,Honda,Diesel,Automatic,Coupe,Like New,5496.0
2014,135622.0,2500,214,4,4,5,0,0,1,BMW,Petrol,Manual,SUV,Like New,11915.35
2006,234072.0,2500,203,3,4,5,0,0,1,Honda,Diesel,Automatic,Coupe,Fair,1671.68
2010,188013.0,1200,106,5,4,7,1,0,1,Kia,Petrol,Automatic,Sedan,Like New,4826.07
2008,215539.0,1600,124,2,4,5,1,0,0,BMW,Diesel,Automatic,Van,Poor,2216.75
2005,242495.0,2000,185,1,4,5,1,0,0,Kia,Electric,Automatic,Hatchback,Good,6029.16
2010,187702.0,1600,148,2,4,5,1,0,1,Hyundai,Petrol,Manual,Sedan,New,6921.42
2016,94328.0,1800,155,1,3,8,1,3,1,Nissan,Petrol,Automatic,Sedan,Like New,5048.77
2018,86460.0,1800,159,1,4,5,1,0,1,Nissan,Petrol,Automatic,Hatchback,Good,4773.46
2019,64855.0,1500,102,2,4,5,1,0,1,Ford,Diesel,Automatic,Van,Like New,9856.96
2022,17553.0,1600,155,1,4,6,1,0,0,Audi,Petrol,Automatic,Sedan,Fair,9855.23
2021,40363.0,1000,81,1,4,5,1,0,0,Volkswagen,Petrol,Automatic,Coupe,Poor,4366.1
2013,148042.0,1200,115,2,5,8,1,0,1,Kia,Hybrid,Automatic,Truck,Fair,2065.17
2019,78537.0,1800,161,1,4,5,0,0,1,Ford,Diesel,Automatic,Truck,Good,5765.94
2022,16973.0,1800,165,1,4,5,1,1,1,Mercedes,Petrol,Automatic,Sedan,Fair,11320.51
2022,21935.0,1200,84,3,3,5,1,1,1,Volkswagen,Diesel,Manual,Truck,Like New,13059.0
2009,202870.0,2000,152,1,4,6,0,1,0,Honda,Diesel,Automatic,Van,Good,1076.8
2020,67622.0,1600,167,3,4,4,1,0,1,BMW,Diesel,Manual,Sedan,Like New,17616.86
2013,157307.0,3000,227,4,2,5,0,0,1,Mercedes,Petrol,Automatic,Hatchback,Good,10380.81
2007,236517.0,1600,116,3,2,4,1,0,0,Honda,Petrol,Manual,Van,Like New,4331.88
2016,116068.0,1200,100,1,4,5,0,2,0,Hyundai,Petrol,Automatic,Van,Fair,961.02
2018,77778.0,2000,167,3,4,5,0,1,1,Kia,Diesel,Automatic,SUV,Fair,4592.41
2005,241723.0,1800,141,1,4,7,0,0,0,Volkswagen,Hybrid,Automatic,Sedan,Good,4089.7
2013,168898.0,1600,142,2,4,4,1,0,0,BMW,Electric,Manual,SUV,Fair,5952.41
2013,185467.0,1600,146,2,4,5,1,0,1,Mercedes,Petrol,Automatic,Coupe,Good,6733.65
2017,102946.0,1500,124,2,4,5,1,3,1,Ford,Petrol,Automatic,Hatchback,Like New,6145.71
2012,164033.0,1500,120,3,4,7,1,0,1,Mercedes,Diesel,Automatic,Truck,Like New,7451.5
2015,130886.0,1000,82,2,2,7,1,0,1,Hyundai,Petrol,Automatic,Van,Good,3903.35
2018,84357.0,1800,142,2,5,8,0,0,1,BMW,Diesel,Manual,Sedan,New,18659.82
2020,77458.0,2500,182,1,5,5,0,0,1,Hyundai,Petrol,Manual,Sedan,Fair,6889.13
2015,135121.0,2000,171,2,4,5,0,3,1,Audi,Diesel,Automatic,Coupe,Good,5546.46
2023,29316.0,1000,94,2,4,5,1,0,0,BMW,Petrol,Automatic,Hatchback,Like New,17288.38
2014,127230.0,2500,206,2,4,5,1,0,0,Kia,Petrol,Manual,SUV,Good,3804.73
2012,133190.0,1600,99,2,2,5,0,0,0,Volkswagen,Hybrid,Automatic,Hatchback,Fair,4045.13
2015,130986.0,1500,116,1,4,6,1,0,1,Nissan,Petrol,Manual,Coupe,Like New,8169.36
2012,159193.0,2000,180,1,2,2,1,1,0,Ford,Hybrid,Manual,SUV,Like New,4384.05
2014,120933.0,1500,103,2,4,2,1,0,1,Kia,Petrol,Manual,SUV,Good,3376.72
2021,31051.0,1500,135,2,4,5,1,0,1,Audi,Diesel,Manual,Sedan,Good,12350.68
2015,129921.0,1500,118,1,4,7,1,1,1,Nissan,Petrol,Manual,Sedan,Good,4112.92
2016,83981.0,1600,133,1,2,6,1,0,1,Toyota,Diesel,Automatic,Hatchback,Poor,2061.05
2014,136495.0,1200,89,2,4,4,1,0,0,Toyota,Petrol,Manual,SUV,Good,5986.22
2021,60653.0,2000,149,3,2,7,1,0,1,Kia,Petrol,Automatic,Sedan,Good,7993.1
2007,224248.0,1600,154,1,5,5,1,0,1,Honda,Diesel,Automatic,SUV,Fair,3082.78
2011,162139.0,1600,145,2,4,6,0,0,1,Volkswagen,Petrol,Automatic,SUV,Poor,965.65
2007,197259.0,1000,93,4,3,5,0,0,0,Hyundai,Petrol,Automatic,Truck,Fair,2215.16
2021,56805.0,2500,221,1,4,5,0,0,1,Honda,Electric,Automatic,Sedan,Good,14620.56
2012,174008.0,1600,140,1,2,5,0,0,0,BMW,Petrol,Automatic,Sedan,Good,4908.0
2023,15409.0,1600,147,4,4,8,0,0,0,Kia,Hybrid,Manual,Sedan,Like New,13855.74
2018,91604.0,2000,156,1,3,5,1,0,0,Volkswagen,Petrol,Automatic,Van,Fair,3648.6
2009,215723.0,1200,120,2,4,6,1,1,1,Mercedes,Diesel,Manual,Truck,Good,8066.4
2023,29083.0,1600,152,2,4,5,0,1,1,Honda,Petrol,Automatic,Coupe,Like New,10759.15
2017,90047.0,1800,155,1,4,4,0,0,1,Honda,Diesel,Automatic,Truck,Like New,10796.91
2022,51613.0,1600,129,1,4,5,1,0,1,BMW,Petrol,Automatic,Van,Like New,16618.42
2015,108937.0,1500,106,2,4,5,1,0,1,Ford,Electric,Automatic,Coupe,Good,6658.46
2016,88527.0,1500,128,3,5,5,1,0,1,Kia,Diesel,Automatic,Hatchback,Fair,5007.53
2012,168185.0,1500,150,1,5,5,1,0,0,Mercedes,Electric,Automatic,Sedan,Like New,12328.88
2016,101908.0,4000,315,2,4,7,0,0,1,Mercedes,Diesel,Manual,Coupe,New,26243.93
2005,235252.0,1500,140,2,4,5,0,0,0,Nissan,Electric,Manual,SUV,Fair,3322.89
2022,26596.0,1500,117,1,4,4,0,1,1,Volkswagen,Electric,Automatic,Van,Fair,4854.17
2006,220908.0,2500,202,2,4,5,0,1,1,Toyota,Diesel,Manual,Coupe,New,5548.6
2016,129046.0,1600,115,1,5,7,1,0,0,Hyundai,Diesel,Automatic,Van,Like New,8695.22
2023,48937.0,1600,122,2,3,5,0,0,1,Hyundai,Petrol,Automatic,Coupe,Like New,11423.3
2011,194925.0,1800,159,2,4,5,0,0,0,BMW,Diesel,Manual,SUV,Good,5202.61
2011,184352.0,1800,161,2,4,5,1,0,1,Kia,Petrol,Manual,Hatchback,Like New,4734.73
2005,246994.0,1800,153,1,2,5,0,0,1,Audi,Petrol,Manual,Van,Fair,1661.84
2022,14516.0,1000,75,3,5,5,1,1,1,Audi,Hybrid,Automatic,Sedan,Good,10006.27
2012,153187.0,2500,191,2,4,5,1,0,1,Volkswagen,Hybrid,Manual,Truck,Good,7497.19
2014,164351.0,1500,125,2,4,2,1,1,1,Toyota,Petrol,Manual,Van,Good,5031.88
2005,233466.0,1500,119,4,5,5,0,0,0,Audi,Electric,Automatic,Van,Good,5115.17
2019,94712.0,1500,128,5,4,5,0,0,1,BMW,Electric,Automatic,Van,Good,10711.15
2019,72826.0,2000,161,2,5,5,0,0,1,Ford,Hybrid,Automatic,Van,Good,8258.17
2008,163828.0,1800,145,1,2,5,1,0,1,Honda,Petrol,Automatic,Hatchback,New,3342.89
2014,141607.0,2000,169,3,4,7,0,2,1,BMW,Hybrid,Manual,Truck,Good,4870.08
2012,174994.0,2000,171,1,4,5,0,0,1,Kia,Diesel,Manual,Truck,Poor,500.0
2018,83265.0,1200,118,2,4,6,1,0,1,Nissan,Diesel,Manual,Hatchback,Good,8920.42
2017,114496.0,1500,119,2,3,5,0,0,0,Toyota,Petrol,Automatic,Coupe,Good,6104.51
2021,22983.0,1800,158,5,4,2,1,1,0,Honda,Diesel,Manual,Hatchback,Fair,5601.1
2011,147217.0,1500,152,5,3,5,1,1,1,Toyota,Diesel,Automatic,Truck,Good,3332.48
2010,183073.0,1500,133,3,2,6,1,1,1,Hyundai,Electric,Automatic,Hatchback,Good,2502.03
2013,151157.0,2500,225,2,4,5,1,0,1,Nissan,Petrol,Automatic,SUV,Good,7268.7
2012,176349.0,2000,157,2,4,5,0,0,0,Kia,Petrol,Manual,Van,Good,3102.85
2018,93584.0,1500,114,1,5,5,1,0,1,Volkswagen,Petrol,Manual,Coupe,Fair,7181.61
2007,198096.0,2000,164,3,4,4,1,1,1,Honda,Petrol,Manual,Coupe,Fair,2058.1
2017,99196.0,1800,149,3,4,6,1,3,1,Toyota,Petrol,Automatic,Truck,Like New,10359.22
